Student_ID,Student Domain
7693803,Technical
7675018,Technical
7681830,Technical
7710007,Non-Technical
7663490,Technical
7666833,Technical
7660324,Technical
7684967,Technical
7674383,Technical
7710770,Technical
7710680,Technical
78665945,Technical
7654886,Technical
7670649,Technical
7698907,Technical
7710301,Other
7692057,Technical
78659841,Finance
7663635,Technical
7662620,Technical
7707519,Technical
7685771,Technical
7678005,Technical
7710670,Non-Technical
7692223,Technical
7654960,Technical
7700547,Technical
7673229,Technical
7683370,Technical
7691895,Technical
7678198,Non-Technical
7679470,Technical
7672432,Other
7672323,Non-Technical
7694997,Technical
78659977,Technical
7693258,Management
7709286,Technical
7698637,Technical
78664614,Technical
7676237,Management
7679455,Technical
78659416,Management
7707687,Technical
7698455,Technical
7692073,Technical
7658341,Technical
7673287,Technical
7658165,Technical
78655461,Technical
7698766,Technical
7677936,Non-Technical
78662992,Technical
7665490,Technical
78665078,Technical
78664375,Management
7677840,Non-Technical
7691698,Technical
78654700,Other
78660627,Technical
78656318,Technical
7678478,Technical
78659200,Technical
7708749,Technical
78657679,Technical
7673833,Technical
78659998,Other
7680825,Technical
7670142,Other
7664038,Technical
7709445,Technical
7709976,Technical
78663525,Technical
7658865,Technical
7709613,Technical
78666372,Technical
7708041,Technical
7695003,Technical
78654640,Technical
7674540,Management
7681131,Technical
7703101,Technical
78665517,Technical
7705781,Technical
78664555,Technical
7707249,Technical
7673475,Technical
78659012,Technical
7700266,Other
7657867,Finance
7657590,Technical
7697936,Technical
7687496,Technical
7683644,Technical
78665905,Technical
7695430,Technical
78666098,Technical
7692529,Technical
7704002,Technical
7710453,Technical
7654636,Technical
7707701,Technical
7692861,Technical
7663503,Technical
7693396,Technical
78657644,Management
78665274,Technical
7709473,Management
78665284,Management
78665108,Technical
7698579,Technical
7709848,Technical
7684881,Technical
7678513,Technical
7660328,Non-Technical
7662772,Technical
7674274,Technical
7660134,Technical
7666686,Technical
7680218,Management
7672599,Non-Technical
7697844,Technical
7670502,Technical
78665491,Technical
7656180,Technical
7706809,Technical
7695165,Non-Technical
7681265,Technical
7692372,Technical
7698812,Technical
7690701,Technical
7691064,Technical
78662475,Technical
78655721,Non-Technical
78663960,Technical
7666211,Technical
78666434,Technical
7701635,Non-Technical
7680286,Technical
7678900,Technical
7657506,Technical
78665260,Management
7710499,Technical
7679199,Other
7686530,Technical
7664985,Technical
78665543,Technical
7701364,Technical
78657446,Technical
78656836,Other
78662975,Technical
7658337,Technical
7671154,Technical
7708414,Technical
7698145,Technical
78659271,Technical
7678414,Other
7693417,Finance
7706491,Non-Technical
7668802,Non-Technical
7667372,Non-Technical
7677320,Technical
78656570,Non-Technical
78656607,Technical
7695009,Other
7659725,Technical
7686713,Technical
7690951,Technical
78657010,Other
7659753,Technical
7686945,Management
78657344,Technical
7656558,Non-Technical
7665676,Technical
78654878,Non-Technical
7701649,Technical
7659953,Technical
7692439,Technical
7661844,Technical
7674326,Technical
7662791,Technical
7657120,Technical
7701310,Technical
78656932,Non-Technical
78664984,Technical
7705942,Technical
7676065,Non-Technical
7670475,Technical
7710000,Non-Technical
7666257,Technical
7693427,Technical
7655726,Other
7662324,Technical
7671067,Technical
7680147,Other
7659851,Other
7658746,Technical
7683450,Technical
7674579,Technical
78658050,Technical
7676161,Technical
7669386,Technical
78663378,Technical
7696864,Other
7662508,Technical
7707297,Non-Technical
7666152,Technical
7673568,Technical
7665408,Technical
7686272,Technical
78659826,Technical
7671617,Management
7679949,Other
7695448,Management
7655945,Non-Technical
7666243,Technical
7659339,Technical
7678185,Technical
7703732,Technical
7705829,Technical
7672072,Technical
7664770,Management
7709359,Technical
78663887,Technical
7678026,Technical
7688697,Technical
78663191,Technical
7706376,Technical
7710027,Technical
7691517,Technical
7669148,Non-Technical
7657139,Technical
7672148,Technical
7680242,Technical
7678808,Technical
7672886,Technical
7684606,Other
7686864,Technical
78659796,Technical
7655987,Technical
78664237,Management
7702398,Technical
7692906,Management
78655482,Technical
7671539,Technical
7688202,Technical
7678807,Technical
7688349,Non-Technical
7682090,Technical
7685513,Technical
7709773,Technical
7694307,Technical
7678949,Technical
7710763,Technical
7676239,Non-Technical
7687173,Technical
7695791,Technical
7659696,Technical
7663888,Technical
7696776,Technical
7696674,Technical
78663045,Other
7708361,Technical
7673528,Other
7687227,Technical
7691593,Technical
7706787,Technical
78659874,Other
7690706,Technical
7704012,Technical
7683683,Technical
7664395,Technical
7678427,Other
7673003,Technical
78665067,Non-Technical
7702614,Management
78667372,Management
7656782,Non-Technical
7690583,Technical
7657763,Technical
7685729,Technical
7692742,Technical
7700335,Other
7662452,Technical
7673283,Technical
78657189,Technical
7662611,Technical
7688862,Technical
7692190,Technical
7680814,Technical
7678097,Technical
7706418,Technical
7658589,Technical
7707802,Technical
7687626,Technical
7709693,Technical
7677724,Technical
7666359,Technical
7669290,Technical
7703686,Technical
7672640,Technical
7664068,Technical
7699902,Other
7686278,Technical
78655970,Technical
7707503,Other
7662049,Technical
7678613,Technical
7662172,Technical
78662767,Technical
7663211,Technical
78657783,Technical
78666158,Technical
78665297,Technical
7657416,Technical
7693439,Technical
78666120,Non-Technical
7685733,Technical
7701125,Technical
7657036,Technical
7664505,Technical
7683580,Technical
7654837,Non-Technical
7693524,Technical
7690901,Technical
78657535,Management
7701446,Other
7663952,Technical
7706849,Technical
78664130,Technical
7701423,Technical
7696508,Technical
7700047,Technical
7677899,Technical
7710271,Technical
7664835,Other
7707641,Other
7698483,Technical
7691242,Other
78654934,Technical
78656178,Technical
7654656,Technical
78655760,Technical
7708644,Non-Technical
7690403,Technical
7699053,Technical
7655064,Technical
7687042,Non-Technical
7685570,Technical
7700099,Technical
7694635,Technical
7692241,Technical
7709994,Technical
7669219,Technical
7711066,Technical
7662571,Technical
7677919,Technical
78654410,Technical
7688716,Technical
7693909,Technical
7663334,Technical
7691903,Technical
7706781,Management
7702338,Technical
78660489,Technical
7658254,Non-Technical
78666802,Technical
7656547,Technical
7711232,Other
78657629,Technical
7672981,Non-Technical
7668694,Technical
7688210,Technical
7670012,Technical
7679360,Technical
7681947,Technical
78663251,Technical
7684232,Technical
78657794,Technical
7699229,Other
7654556,Technical
7709829,Technical
7670071,Non-Technical
7680410,Technical
7691518,Technical
7707095,Management
7657028,Technical
7658119,Management
7655021,Technical
7695301,Technical
78659159,Technical
7673262,Technical
7690762,Technical
7692359,Technical
78663310,Technical
7701451,Technical
7707223,Technical
7656400,Management
7680514,Technical
7703143,Technical
7696049,Other
7687520,Technical
7670587,Technical
7683315,Technical
7670774,Technical
78658805,Technical
78654708,Technical
7693987,Technical
7678749,Non-Technical
7667753,Technical
7695623,Technical
7681313,Technical
7709992,Management
7702914,Technical
7685279,Technical
7657422,Technical
7657738,Technical
7701257,Technical
7695218,Technical
7700986,Technical
78659661,Non-Technical
78663877,Technical
7670312,Technical
7691968,Technical
7660462,Technical
7690606,Technical
7699870,Non-Technical
7691946,Technical
7708818,Non-Technical
7707943,Technical
7711239,Technical
7677705,Technical
7688331,Technical
7693546,Non-Technical
7673829,Non-Technical
7696466,Technical
78657868,Technical
78656734,Technical
78655405,Technical
78664419,Technical
78657975,Technical
78658633,Technical
78665591,Technical
7664739,Technical
7664754,Technical
7656695,Technical
7654966,Technical
78657469,Non-Technical
7667396,Technical
7696517,Technical
78666076,Technical
7692200,Technical
7707375,Technical
7700784,Technical
78664251,Technical
7679584,Other
7708044,Technical
7702208,Management
7707322,Other
7694737,Technical
78662833,Technical
7658848,Technical
78655944,Technical
7703525,Technical
7669244,Technical
7686817,Other
7671141,Technical
7675041,Technical
7678987,Technical
7684576,Technical
7706886,Technical
7657118,Technical
7689351,Finance
7698693,Technical
7661599,Technical
7658664,Technical
78666716,Non-Technical
7658521,Technical
78659417,Technical
7698006,Technical
78659651,Technical
7693379,Technical
7676776,Technical
78662837,Technical
7702364,Technical
7703802,Technical
7659741,Management
7656978,Other
7706244,Technical
7681681,Technical
7659961,Non-Technical
7680322,Non-Technical
78658447,Non-Technical
78657871,Other
7693008,Technical
7658794,Technical
7686062,Technical
78655508,Technical
78666800,Technical
7688481,Management
7665919,Technical
7672791,Technical
7690858,Technical
78654409,Technical
7672702,Management
7706840,Technical
78663654,Technical
7667730,Non-Technical
7658827,Technical
78665004,Technical
7701014,Other
7660180,Technical
78654421,Technical
7669173,Other
7670426,Technical
7674299,Technical
7667718,Technical
7702446,Technical
7705320,Technical
7703810,Technical
7667006,Technical
7688758,Technical
7707142,Technical
78658659,Technical
7658395,Technical
78655849,Other
7679228,Management
78658512,Technical
7659778,Technical
7698394,Technical
7687534,Other
7710593,Technical
7679171,Technical
7658579,Technical
78665606,Non-Technical
7667313,Technical
78663057,Technical
7686162,Other
78665826,Technical
7692293,Management
78665253,Technical
78666839,Technical
7656095,Technical
78656916,Technical
78656161,Technical
7698778,Technical
7695025,Technical
7706074,Other
7661875,Finance
7706596,Technical
7658193,Technical
7665679,Technical
78658435,Technical
7659214,Technical
78662788,Technical
7678711,Technical
7681598,Technical
78665834,Technical
78666048,Technical
7701947,Technical
7694041,Technical
7679610,Technical
7685787,Other
7698746,Technical
7710387,Management
7659092,Non-Technical
7695405,Technical
7709746,Other
7678528,Technical
7672431,Management
7697873,Technical
7664688,Technical
78660208,Technical
7678255,Management
7699824,Technical
7698639,Technical
78654810,Finance
7657121,Technical
7656462,Management
7684457,Technical
7690864,Technical
78656999,Technical
7665942,Technical
7706433,Technical
7673028,Technical
7705873,Other
7672588,Technical
7709392,Technical
7709629,Non-Technical
7662794,Other
7692476,Technical
7673695,Other
7656614,Technical
7687839,Technical
7659521,Technical
7660167,Technical
7685445,Technical
7674063,Technical
7710749,Technical
7668812,Other
7694019,Technical
7685842,Technical
7695114,Other
7682387,Technical
78659280,Non-Technical
7698408,Technical
7700819,Other
7687683,Technical
78664008,Non-Technical
7669995,Non-Technical
7669213,Technical
78658863,Technical
7655488,Technical
7654744,Finance
78659137,Technical
7694939,Technical
7686640,Technical
7671696,Technical
7685023,Technical
7705345,Technical
78664726,Technical
7681255,Technical
78665554,Technical
78663169,Technical
7662138,Technical
7690935,Technical
7687277,Technical
78658478,Non-Technical
7677027,Technical
7662657,Technical
78658047,Non-Technical
7681748,Technical
7655178,Technical
7673984,Non-Technical
7687063,Technical
7704218,Non-Technical
78656620,Technical
78662035,Other
78654432,Technical
7659667,Technical
7694824,Technical
7662960,Technical
7698503,Technical
7669975,Technical
7702455,Technical
7655458,Non-Technical
7705329,Technical
78657916,Technical
7698654,Technical
7702445,Technical
7697948,Technical
78663630,Technical
7674332,Technical
7703457,Technical
7688884,Other
7708005,Technical
7693901,Non-Technical
7657193,Technical
78659152,Technical
7664211,Management
7662597,Technical
7673603,Technical
7699027,Technical
7685358,Technical
7689403,Technical
78662530,Technical
7662110,Technical
7657882,Technical
78667785,Technical
7685628,Management
7690475,Technical
7669769,Technical
7684102,Technical
78665729,Technical
7655632,Technical
78665552,Technical
7693274,Technical
7674922,Other
7702343,Other
7701915,Technical
78656217,Technical
7706448,Technical
7700756,Non-Technical
7660716,Technical
7667122,Technical
7673126,Technical
7663395,Technical
7679051,Technical
7657170,Technical
7669427,Technical
78655509,Technical
7663794,Technical
7707734,Non-Technical
7665286,Technical
7687561,Technical
7698620,Technical
7683828,Technical
7709435,Technical
7654693,Technical
7662660,Technical
78657204,Technical
7694557,Technical
7701134,Technical
7700395,Technical
7690463,Technical
78655770,Technical
78665577,Other
7690472,Technical
7710811,Technical
7705593,Technical
7655385,Technical
7671958,Technical
7684943,Technical
7664122,Other
7693340,Technical
7655780,Technical
7705324,Technical
7664343,Technical
7678799,Technical
7667351,Technical
7693856,Other
7680750,Technical
7693299,Technical
7708787,Technical
7676278,Technical
7659401,Non-Technical
7698306,Other
7710424,Technical
78661730,Technical
7664080,Technical
78663119,Technical
7662912,Technical
7685683,Technical
78666030,Technical
7707208,Technical
78661850,Technical
78657821,Technical
7669196,Technical
7659702,Technical
7666705,Technical
78656134,Technical
7694456,Technical
7679135,Technical
7662639,Non-Technical
78666500,Non-Technical
78663055,Technical
7701885,Non-Technical
7674838,Technical
7690436,Technical
7671145,Technical
7657706,Technical
7702434,Technical
7699653,Technical
78655710,Technical
7663801,Technical
7690402,Technical
78664742,Other
7693145,Other
7702783,Technical
78657295,Technical
7688325,Technical
78655959,Technical
7709284,Non-Technical
